,CG_RMSD
normalized_best_rp14_bound_41.pdb,1.3556103876095384
normalized_best_rp14_bound_60.pdb,1.4315923650768252
normalized_best_rp14_bound_49.pdb,1.339261029858027
normalized_best_rp14_bound_11.pdb,1.3711676813946307
normalized_mcsym_rp14_bound_4.pdb,3.2128126493419944
normalized_3drna_rp14_bound.pdb,1.9514330412154153
normalized_best_rp14_bound_58.pdb,1.4230368543644154
normalized_best_rp14_bound_15.pdb,1.3852790338690684
normalized_best_rp14_bound_46.pdb,1.348851765604901
normalized_3drna_rp14_bound_4.pdb,2.2821282770507576
